X_Input,Y_Target
-1.7218928,2.964915
0.5517203,0.30439532
-0.26691425,0.07124323
1.5965385,2.5489354
1.8475591,3.4134748
1.3679376,1.8712533
-0.90415627,0.8174985
1.9322541,3.7336059
-0.9249553,0.85554236
1.9702945,3.8820603
1.0477719,1.0978259
-1.7286447,2.9882128
-0.20285755,0.04115119
-1.8610476,3.463498
-1.1570715,1.3388144
-0.06551084,0.00429167
1.6743811,2.8035522
-1.1900042,1.4161102
1.9485803,3.7969651
0.15726669,0.024732813
1.3368376,1.7871348
-0.62282217,0.38790748
0.8585755,0.73715186
-1.1811341,1.3950777
-0.13470405,0.018145181
-0.17546391,0.030787585
1.6081837,2.5862548
1.5156561,2.2972136
-0.3125784,0.09770526
-1.1259468,1.2677562
-1.3695631,1.8757031
-1.2328228,1.5198519
-1.3982608,1.9551333
1.5291408,2.3382719
0.27179685,0.073873535
1.9439248,3.7788436
0.54210454,0.29387733
1.0795467,1.165421
-0.915114,0.8374336
-1.3013686,1.6935601
0.43874398,0.19249628
-0.21014869,0.044162475
0.4915696,0.24164067
1.1118609,1.2362345
1.7000724,2.8902462
-1.3411084,1.798572
1.3063253,1.7064859
-0.06330166,0.0040071
1.6279484,2.6502159
-0.2013606,0.040546093
-1.125285,1.2662665
0.06276765,0.003939777
1.2547598,1.5744221
0.0037499627,1.406222e-05
-0.6067739,0.36817458
1.4930416,2.2291732
-1.9780561,3.9127057
0.9067906,0.82226926
-1.5390842,2.36878
1.6702594,2.7897663
-1.795196,3.222729
1.9418784,3.7708921
1.1100856,1.2322901
-0.9525386,0.90732974
-0.1791048,0.032078534
-1.9202591,3.6873949
-1.8866441,3.559426
-0.8723321,0.76096326
-0.8130171,0.66099674
-0.1472961,0.021696141
-1.5882243,2.5224564
-1.0630745,1.1301274
0.5555491,0.30863476
0.66802126,0.44625238
1.2685126,1.6091243
-1.5098706,2.279709
-0.11673785,0.013627727
0.2218282,0.04920775
-1.4555912,2.1187456
1.9902723,3.9611835
-0.41049826,0.16850881
-0.63073534,0.39782703
1.810343,3.2773418
-1.7651724,3.1158335
-0.74101907,0.5491092
-0.85810214,0.7363393
-1.8721306,3.504873
-0.61872363,0.38281897
-0.30102324,0.090615
1.2531654,1.5704235
0.46625248,0.21739139
1.6300337,2.65701
-1.537213,2.3630238
-1.2103508,1.4649489
-0.5061283,0.25616586
0.24688381,0.060951617
-0.95157766,0.90550005
-0.5211231,0.27156928
0.33483776,0.11211634
-1.8724371,3.5060208
0.14699014,0.0216061
0.85752213,0.7353442
-1.8624436,3.468696
-1.9141212,3.6638598
-1.7637649,3.1108663
0.7668549,0.58806646
-0.6984123,0.48777974
-0.7323663,0.5363604
-1.1923364,1.4216663
0.6997306,0.48962286
1.0193318,1.0390375
-0.32904175,0.10826848
1.3222402,1.7483194
0.81328565,0.6614336
1.9968975,3.9875996
-1.6752381,2.8064227
0.8988745,0.8079754
0.2184686,0.04772853
1.2295457,1.5117826
1.7057791,2.9096823
0.651435,0.42436755
0.8874557,0.7875776
-0.15876912,0.025207631
-1.0090805,1.0182434
1.9236336,3.700366
0.941165,0.8857915
1.0084745,1.0170208
0.8345929,0.6965453
1.7127097,2.9333744
0.45244348,0.2047051
0.8982533,0.806859
-1.3605684,1.8511465
-1.5689784,2.4616933
1.3843043,1.9162984
1.6928728,2.8658183
0.7490522,0.56107926
-0.37049067,0.13726333
1.1601768,1.3460101
-0.10130148,0.010261989
-1.1988713,1.4372922
1.4010178,1.9628509
0.62726367,0.39345974
1.0547662,1.1125318
-0.1582171,0.025032653
-1.5432091,2.3814943
1.9443982,3.7806842
-1.1149478,1.2431087
1.0873815,1.1823986
-0.08545794,0.0073030596
1.1625017,1.3514102
0.33187458,0.11014074
0.8316903,0.6917088
-1.3160056,1.7318708
-0.47432035,0.22497979
0.034721915,0.0012056113
1.9532338,3.8151226
0.71354604,0.50914794
1.8595693,3.4579978
0.79378223,0.6300902
-1.2991558,1.6878059
-0.23925988,0.057245295
0.48076138,0.23113151
-0.7690957,0.5915082
-1.9046048,3.6275196
-0.4748976,0.22552772
0.6631849,0.4398142
-0.92470336,0.8550763
-1.7995876,3.2385156
-1.095491,1.2001007
-1.4488215,2.099084
-0.4123632,0.17004341
1.1893605,1.4145784
-1.9948388,3.979382
-0.88985467,0.7918414
1.64531,2.7070453
-1.5404134,2.3728733
-0.47657976,0.22712827
1.0418128,1.085374
1.130351,1.2776932
-1.068768,1.1422651
0.019172097,0.00036756927
0.10160522,0.010323621
1.8765069,3.5212784
1.9979957,3.991987
0.6854999,0.46991017
-0.46250567,0.21391149
-0.8516288,0.7252715
0.85131115,0.72473073
-0.96345246,0.92824066
-1.1941122,1.4259039
0.9185168,0.8436731
0.12160677,0.014788206
-1.4920009,2.2260668
-0.9903545,0.98080206
-1.7031318,2.9006581
-1.6971682,2.88038
-0.63721806,0.40604687
-1.6515014,2.7274568
1.6111774,2.5958927
0.20933688,0.04382193
-0.32388374,0.10490069
0.15864973,0.025169736
-0.99770254,0.9954104
1.0422341,1.0862519
-1.0570278,1.1173079
1.3336927,1.7787362
-0.96645516,0.9340356
-0.50042737,0.25042754
1.4500455,2.1026318
-0.9165225,0.84001356
0.59508854,0.35413036
1.6165446,2.6132166
1.5739491,2.4773157
-1.5706977,2.4670913
0.12020368,0.014448925
-0.7574607,0.57374674
1.7768235,3.1571019
1.1821923,1.3975788
0.4231372,0.17904508
1.3951873,1.9465474
-0.35020065,0.1226405
-1.7808164,3.171307
1.5833817,2.5070975
0.04424439,0.001957566
-1.8597935,3.458832
-0.47346622,0.22417027
0.6069555,0.36839503
1.7883624,3.19824
-1.9509488,3.8062015
1.9749252,3.9003296
-1.2213898,1.4917929
0.5287781,0.27960625
1.3443885,1.8073803
-1.2978036,1.6842942
0.44726017,0.20004167
0.83751655,0.701434
-1.4114745,1.9922603
1.109326,1.2306043
-1.3631243,1.8581078
0.0089345975,7.982703e-05
0.74485487,0.5548088
0.97915244,0.95873946
1.0165926,1.0334606
0.287717,0.082781084
-1.7257813,2.9783213
-0.027168512,0.00073812803
-1.3877196,1.9257659
0.22868128,0.052295126
0.31132573,0.0969237
-0.40309116,0.1624825
-0.38810185,0.15062304
0.41703624,0.17391922
0.7160566,0.51273704
0.7264936,0.52779293
-1.0148647,1.0299503
-0.654504,0.42837548
0.7161288,0.5128405
1.1589061,1.3430635
0.58160806,0.33826792
-1.9656913,3.8639424
0.39492974,0.1559695
1.5525765,2.4104939
0.6817108,0.46472958
-0.7672023,0.5885994
1.0356641,1.0726
1.3889235,1.9291086
1.4733889,2.170875
-0.61714137,0.3808635
-0.4822695,0.23258387
-1.4653907,2.1473699
-0.5452797,0.29732996
-0.1741009,0.030311124
0.513069,0.2632398
0.07070079,0.004998602
-1.115695,1.2447752
-1.8962767,3.5958652
0.299894,0.08993641
1.348777,1.8191997
-1.988175,3.95284
-0.33357248,0.11127061
-1.8148428,3.2936544
-0.47626352,0.22682695
0.09084036,0.008251972
0.23405975,0.054783966
-0.68346703,0.4671272
0.54943776,0.30188188
-0.6595451,0.43499973
1.7181464,2.952027
-0.36863208,0.13588962
0.87719405,0.7694694
1.4391263,2.0710843
-0.14078471,0.019820336
-1.5150096,2.2952542
-0.256398,0.06573994
0.15744837,0.024789987
1.4169304,2.0076916
0.6240825,0.38947898
0.9363258,0.87670594
0.38559735,0.1486853
-0.80254114,0.6440723
0.79056895,0.6249992
-1.5000529,2.2501588
-1.5495822,2.4012053
-1.2885509,1.6603633
-1.0215973,1.0436609
-1.7853633,3.1875222
-1.6386466,2.6851628
1.8633007,3.4718893
-1.3399596,1.7954917
0.96795046,0.93692815
-0.015071543,0.00022715141
1.7646691,3.1140568
-0.37634063,0.14163227
-0.38685605,0.14965759
1.9239427,3.7015555
1.4172019,2.008461
0.77762043,0.60469353
0.38051966,0.14479521
0.91034615,0.8287301
-1.0837531,1.1745207
0.95381945,0.9097715
-1.9637842,3.8564487
-0.17525475,0.030714229
0.6625364,0.43895444
0.88992006,0.7919577
-0.9661519,0.93344945
1.6384139,2.6844
1.7149891,2.9411874
-0.046826005,0.0021926747
0.23427975,0.054887
-1.8876772,3.5633254
-0.017755134,0.0003152448
1.079382,1.1650654
-1.3033435,1.6987044
-0.47784415,0.22833502
0.9441501,0.89141935
1.5952288,2.5447547
1.1368324,1.2923878
-1.8558401,3.4441426
-1.7742455,3.1479473
0.42883298,0.1838977
-1.7729242,3.1432602
0.081195205,0.0065926607
-0.4449288,0.19796164
-1.1776835,1.3869383
1.4181542,2.0111613
-1.944708,3.7818894
-1.2331659,1.520698
-1.3656896,1.8651083
1.651124,2.7262106
-0.46305734,0.2144221
0.27625725,0.07631806
0.28290585,0.08003572
1.7035393,2.902046
1.1516495,1.3262966
-1.918026,3.6788237
0.8591525,0.73814297
0.31545147,0.09950963
-1.5272202,2.3324018
1.7718933,3.1396058
-0.13324146,0.017753286
-1.0088304,1.0177389
-1.2423817,1.5435121
-1.7436798,3.040419
1.8141116,3.2910008
-0.2774444,0.0769754
-0.70329666,0.4946262
-1.6093158,2.5898974
-1.7109977,2.9275134
-0.3915558,0.15331595
0.32887524,0.108158916
1.6857144,2.8416328
-1.928569,3.7193782
0.23352659,0.05453467
0.027707966,0.0007677314
-0.721658,0.5207903
-0.31472442,0.09905145
0.5816518,0.3383188
1.7125432,2.9328043
-1.5132279,2.2898588
1.6338673,2.6695223
-1.054579,1.1121371
0.124883264,0.01559583
1.147488,1.3167288
-0.9083504,0.8251004
-0.99213415,0.9843302
-0.08708067,0.0075830435
-0.46275637,0.21414346
-0.4716996,0.22250052
-0.8652432,0.7486457
0.4029356,0.16235709
-1.6309918,2.6601343
1.2503098,1.5632747
-0.91899955,0.8445602
-1.7950779,3.2223048
1.8005025,3.2418094
-1.2172841,1.4817805
-0.77565,0.60163295
1.8677392,3.4884498
0.15531495,0.024122735
0.97362804,0.9479516
1.2493273,1.5608187
-1.0433763,1.088634
-1.3681198,1.8717519
0.25627396,0.06567633
0.39084065,0.15275642
0.111036144,0.012329026
1.844487,3.402132
-1.0597513,1.1230726
1.4435387,2.083804
1.4951727,2.2355416
0.37950522,0.14402421
-1.3656571,1.8650192
-1.7260369,2.9792032
-0.41321027,0.17074274
0.1576176,0.024843305
1.6681156,2.7826095
-1.0000833,1.0001667
-0.7362391,0.542048
-1.097518,1.2045459
0.68479836,0.4689488
-1.8992586,3.6071835
-0.518962,0.26932156
1.0919929,1.1924484
-0.6348779,0.40307
0.32841465,0.107856184
1.6993221,2.8876956
-0.57909745,0.33535385
0.8961575,0.80309826
0.31172392,0.097171806
-0.5018026,0.25180584
-1.2575448,1.5814188
-0.7502398,0.5628598
0.6357531,0.404182
-0.3867638,0.14958625
1.4443773,2.086226
-1.3191001,1.7400252
-1.3171253,1.734819
1.9922057,3.9688838
-0.10654359,0.011351538
1.9614537,3.8473008
1.4007365,1.9620625
-1.1396216,1.2987375
-0.8397516,0.70518273
0.47165862,0.22246186
-0.28901452,0.08352939
-1.8612233,3.4641523
-0.30111963,0.09067303
-0.55322415,0.30605695
1.5840982,2.5093672
-0.7406862,0.548616
-1.3523136,1.8287522
1.5442994,2.3848603
1.8948345,3.590398
-0.3450494,0.1190591
-1.2553338,1.575863
-0.17622407,0.031054921
1.1805716,1.3937492
1.0738063,1.1530601
1.9821159,3.9287832
0.45770603,0.20949483
-0.28920507,0.08363957
-1.866862,3.4851737
0.12845795,0.016501443
1.3552725,1.8367636
-0.7586477,0.5755463
-0.5545959,0.30757657
0.9744627,0.9495775
-1.3978703,1.9540415
0.16960895,0.028767196
-1.3217046,1.7469032
0.7308063,0.5340778
-0.74004257,0.54766303
-1.5224372,2.3178148
-1.2334081,1.5212955
-1.8808993,3.537782
-1.6170585,2.6148782
1.654415,2.737089
1.56258,2.4416564
-1.5693794,2.4629521
-1.4529673,2.111114
1.7856811,3.188657
-0.71741974,0.5146911
-0.9411551,0.8857729
0.31653428,0.100193955
-1.8782305,3.5277495
0.037502054,0.0014064042
-1.8378731,3.3777773
-0.25440264,0.0647207
0.08510063,0.0072421166
-0.49009746,0.24019553
1.7097943,2.9233963
-0.21436936,0.045954224
-1.4001654,1.9604632
-1.7891382,3.2010155
0.67613184,0.4571543
1.0612813,1.126318
0.34006265,0.1156426
-0.7285615,0.5308019
0.101734474,0.010349903
1.4872876,2.2120245
0.4369806,0.19095206
0.01138831,0.0001296936
-1.4057266,1.976067
0.1589346,0.025260203
1.01602,1.0322968
1.0381905,1.0778395
-1.3509008,1.8249328
0.63180935,0.39918303
-1.3924838,1.9390112
-0.053659573,0.0028793497
1.6004149,2.5613277
1.0327617,1.0665966
-0.8987865,0.8078171
0.45850593,0.21022768
-1.1015505,1.2134135
-1.9153191,3.6684473
-0.81446284,0.6633497
-0.117072254,0.013705912
1.6779506,2.8155181
0.4859714,0.23616819
-1.2117034,1.4682251
-1.7095652,2.922613
-0.1631935,0.026632115
1.6419203,2.695902
-1.8292104,3.3460104
-1.5059758,2.2679632
-0.768721,0.59093195
-0.8949474,0.8009309
-1.8230588,3.3235438
1.0945877,1.1981223
0.3610026,0.13032287
1.065163,1.1345723
1.7537354,3.075588
1.3133495,1.7248869
0.18058226,0.03260995
-0.24554592,0.060292803
-1.928468,3.7189887
-1.5478809,2.395935
-1.3613611,1.8533041
-1.2801431,1.6387665
0.21088398,0.044472054
-1.573321,2.475339
-0.07370656,0.0054326565
-0.045259908,0.0020484591
-1.3734581,1.8863873
0.13987955,0.01956629
0.8337274,0.69510144
-1.1293225,1.2753693
0.6070837,0.36855063
-1.336032,1.7849815
0.19742954,0.03897842
1.4839479,2.2021015
-1.5406362,2.37356
1.2289448,1.5103053
0.16022155,0.025670944
1.9604796,3.84348
0.4365851,0.19060655
1.2481359,1.5578432
-0.9094342,0.82707053
0.34369162,0.118123926
1.0588171,1.1210936
-0.86136824,0.7419553
-1.9606531,3.8441606
0.6524407,0.42567894
0.5210336,0.27147597
1.2130125,1.4713993
0.77716637,0.6039876
1.0081997,1.0164667
-0.676824,0.45809066
-0.06560249,0.004303687
1.1597136,1.3449355
1.1272926,1.2707887
0.14911944,0.022236608
0.2708653,0.073368005
-0.8682227,0.7538107
-0.9802247,0.96084046
-1.4236231,2.0267026
0.22111979,0.048893962
-1.7382196,3.0214074
1.4184903,2.0121148
0.8253898,0.6812683
-1.3131822,1.7244477
-1.1508268,1.3244025
0.28078276,0.07883897
-1.12326,1.261713
1.5099392,2.2799165
-0.35524935,0.12620209
1.2907982,1.66616
-0.677764,0.45936403
0.44073567,0.19424793
1.7311153,2.9967604
-1.3385233,1.7916446
-0.1483197,0.021998737
-1.7273538,2.983751
1.547561,2.3949451
-1.3275595,1.7624143
-1.8281852,3.3422613
-1.7020257,2.8968914
-0.48403728,0.23429209
-0.35719782,0.12759028
1.4566772,2.1219084
-1.2402147,1.5381325
0.012836062,0.00016476451
-0.9642187,0.9297177
0.4989594,0.24896048
1.8215691,3.318114
-1.2902532,1.6647533
-0.94922787,0.9010335
-1.9828799,3.9318128
-1.3806435,1.9061766
0.21880081,0.0478738
0.28321207,0.08020907
1.1423347,1.3049287
0.23553172,0.05547519
-0.8588272,0.7375841
1.489088,2.2173834
-0.37037283,0.13717604
-1.2108109,1.466063
-1.0613978,1.1265653
1.8931599,3.5840545
0.91473186,0.8367344
1.038049,1.0775456
0.45120293,0.20358407
1.1781275,1.3879844
-1.603114,2.5699744
-0.55818915,0.31157514
0.76989037,0.5927312
0.64382416,0.41450956
-0.7841486,0.614889
1.9769804,3.9084518
-0.11419383,0.01304023
-0.98033315,0.961053
-1.8584461,3.453822
0.69116163,0.47770438
0.741622,0.5500032
1.991141,3.9646423
0.12580973,0.015828088
0.5690915,0.3238651
-0.7634362,0.58283484
1.4905896,2.2218575
-0.86279064,0.7444077
-1.8712982,3.5017567
-1.9754062,3.9022293
-1.8761559,3.5199609
0.5973339,0.35680783
1.4295493,2.0436113
-0.5505629,0.3031195
0.6135831,0.3764842
0.6300471,0.39695933
1.9245304,3.7038174
0.9802327,0.9608562
-1.351037,1.825301
-0.17367339,0.030162448
1.0329577,1.0670017
-1.1247312,1.2650203
1.6989361,2.886384
-1.0757313,1.1571977
-0.23204595,0.053845324
0.55627525,0.3094422
-0.38046253,0.14475173
-1.9051079,3.629436
-0.53875357,0.2902554
-1.3901643,1.9325565
1.927836,3.7165513
-0.9125814,0.83280474
-0.41841963,0.17507498
0.40932372,0.16754591
1.2599745,1.5875359
1.0460651,1.0942521
0.8265229,0.6831401
-1.8936757,3.5860078
1.7334324,3.0047877
0.89811724,0.8066146
0.83487195,0.6970112
1.2658049,1.6022619
0.38245237,0.14626981
1.2406385,1.5391839
-0.106424004,0.011326068
-0.8777908,0.7705167
1.3521932,1.8284264
-0.23879935,0.057025127
-1.8737199,3.5108263
1.8359221,3.37061
-0.82840323,0.6862519
0.3298089,0.10877391
-1.3404726,1.7968668
0.29302916,0.08586609
1.3841147,1.9157735
0.24088836,0.058027204
-1.7283384,2.9871535
1.2927524,1.6712086
1.624748,2.639806
-1.3017638,1.6945889
0.8493892,0.72146195
0.3298486,0.10880008
0.5091058,0.2591887
-1.3928853,1.9401295
0.59949297,0.3593918
-0.061909974,0.0038328448
1.8420485,3.3931427
0.9905567,0.98120266
1.7567933,3.0863228
0.5182173,0.2685492
1.7649802,3.115155
-0.20383859,0.04155017
-1.9751838,3.901351
-1.1366863,1.2920557
1.0689038,1.1425552
0.9931123,0.98627216
-1.4113966,1.9920404
1.0071456,1.0143424
1.6483808,2.7171593
1.0605878,1.1248463
1.7477653,3.0546837
-0.5137931,0.26398334
-0.15966377,0.02549252
0.28759357,0.08271007
-0.03695012,0.0013653112
1.6517916,2.7284153
0.11355098,0.012893825
0.17334051,0.030046934
1.5660423,2.4524884
1.5529838,2.4117587
-0.6486776,0.42078266
0.22746193,0.05173893
1.4776943,2.1835802
-0.110885024,0.012295489
1.0323887,1.0658263
-1.6107863,2.5946326
1.8614107,3.46485
-0.34602675,0.1197345
-1.2569385,1.5798942
-1.4043443,1.9721829
0.88075644,0.77573186
1.1348703,1.2879306
-1.9751769,3.9013238
-0.37052888,0.13729165
1.9154567,3.668974
-0.29889134,0.08933603
0.62517846,0.39084807
0.94246405,0.88823843
-0.85043865,0.72324586
0.54881287,0.30119556
-0.7443532,0.55406165
-1.0767146,1.1593144
-0.29936823,0.089621335
-0.9382828,0.8803746
1.2030989,1.4474468
-0.77731085,0.60421216
0.8415822,0.7082606
-0.6146332,0.377774
-0.46540546,0.21660225
-1.197849,1.4348422
-1.4659216,2.1489263
0.49805966,0.24806342
1.4955437,2.236651
0.87048006,0.7577356
1.131921,1.2812454
-1.5210168,2.3134923
-0.38877353,0.15114486
-0.8687099,0.7546569
0.18723285,0.03505614
-1.071139,1.1473387
0.59987587,0.35985103
0.8353548,0.6978176
-1.5722142,2.4718575
-1.9061946,3.6335778
-0.5875891,0.34526092
-0.69446635,0.48228347
-0.24632241,0.060674727
-1.0871226,1.1818354
-1.231658,1.5169814
-0.20271355,0.041092783
-0.33102685,0.10957879
-1.6079247,2.5854218
1.4348049,2.0586653
-1.1709218,1.3710577
-1.0901194,1.1883602
1.1298051,1.2764596
1.8310114,3.352603
-0.8223888,0.67632335
-0.83024174,0.6893014
-0.25886998,0.06701366
-0.44260952,0.19590318
-1.7690668,3.1295972
-0.68483114,0.4689937
-1.6872759,2.8469
0.8213385,0.67459685
-0.81707925,0.6676185
-1.7088896,2.9203036
-1.2762184,1.6287334
0.01031233,0.00010634416
-0.86603534,0.7500172
1.9184011,3.6802628
1.1653062,1.3579386
0.08881518,0.007888137
1.3130031,1.723977
-0.4973675,0.24737443
0.6986638,0.48813108
-1.5604846,2.4351125
-0.12768129,0.016302511
-1.876748,3.5221832
-0.08885813,0.007895767
-1.3071765,1.7087102
0.7759039,0.6020268
1.8193908,3.3101826
-1.1889366,1.4135702
-0.99375176,0.9875426
1.6063244,2.580278
1.475709,2.177717
-0.72550684,0.52636015
0.87013716,0.75713867
-1.1168789,1.2474184
-1.2712983,1.6161995
-1.9406223,3.7660148
-1.1507403,1.3242031
-0.24154143,0.058342263
-0.699962,0.48994684
0.8694077,0.7558698
-0.45894766,0.21063295
-0.93273,0.86998534
1.000644,1.0012883
0.0925389,0.008563448
1.2381879,1.5331094
-1.3604454,1.8508117
1.9253253,3.7068777
-0.1831039,0.03352704
-0.5047107,0.25473285
-0.19882597,0.039531764
1.4453262,2.0889678
1.9042658,3.6262279
-0.94030905,0.8841811
1.3094748,1.7147243
0.019856011,0.0003942612
1.4561061,2.1202447
1.1821569,1.3974952
-1.024288,1.0491662
-1.1747099,1.3799434
0.9983334,0.9966696
-1.1040868,1.2190076
-0.25795546,0.06654102
1.2011981,1.4428767
0.20834056,0.043405782
-0.8473458,0.717995
0.6785675,0.46045387
0.9952005,0.9904241
0.093162455,0.008679243
-1.6357739,2.6757562
-1.1395243,1.2985158
-0.045607857,0.0020800766
-1.9421284,3.7718625
1.4209977,2.0192347
-0.49717504,0.24718302
0.003566201,1.2717791e-05
1.0985978,1.206917
-0.8670401,0.7517585
0.48521137,0.23543008
1.8612394,3.464212
1.9691068,3.8773818
-1.1328305,1.2833049
0.7636436,0.5831516
1.3964045,1.9499456
0.8339953,0.6955482
-1.9640527,3.857503
0.62655807,0.39257503
1.8588328,3.4552596
0.41022953,0.16828826
0.55079734,0.3033777
0.17860007,0.031897984
-1.8649231,3.477938
0.32101583,0.10305116
0.9938574,0.9877525
1.7842801,3.1836553
-0.9403388,0.88423705
-1.6088741,2.5884757
-1.827335,3.339153
0.54715145,0.2993747
-0.27767092,0.077101134
0.7918625,0.6270462
0.1263919,0.01597491
0.7379689,0.54459816
1.4636114,2.1421583
-1.5458302,2.3895912
-0.48219997,0.2325168
-0.05376258,0.0028904153
-0.15881449,0.02522204
-0.77367944,0.5985799
0.33786675,0.11415395
0.7250307,0.5256696
-0.07833087,0.0061357245
-0.86719817,0.75203264
1.4273461,2.037317
0.28039166,0.07861949
0.08900363,0.007921645
1.3451673,1.8094752
0.18424565,0.033946455
0.6335664,0.40140632
-0.9158476,0.8387768
-1.8520372,3.4300418
-1.2437482,1.5469097
0.6907636,0.47715434
1.994738,3.9789796
-1.0905393,1.189276
-1.771497,3.1382015
-0.8640525,0.7465867
-1.246921,1.554812
-1.7781239,3.1617243
-0.24513666,0.060091987
0.02606921,0.0006796038
1.52586,2.3282485
-0.16255412,0.026423842
1.7545755,3.0785353
1.6437483,2.7019083
-1.1962818,1.4310901
1.3732935,1.885935
-1.3070813,1.7084618
-0.7100368,0.50415224
-1.4303659,2.0459466
1.0862815,1.1800076
1.3386643,1.792022
-1.2734092,1.6215711
1.7273229,2.9836445
0.8879458,0.7884477
0.081976734,0.0067201843
-1.2846792,1.6504005
0.26024535,0.06772764
0.9474808,0.8977198
0.98531634,0.9708482
1.2839091,1.6484225
0.89724135,0.805042
-0.7697101,0.5924537
0.31679022,0.10035604
-1.7894744,3.2022185
0.23049605,0.053128425
1.7353004,3.0112674
0.21620916,0.0467464
0.77913916,0.60705787
-1.9473946,3.7923458
0.8687729,0.7547664
1.4758693,2.1781902
1.9088889,3.6438572
1.3927794,1.9398342
1.606546,2.5809903
0.6892966,0.47512978
-0.6115026,0.37393543
0.089616925,0.008031192
1.5986573,2.5557048
1.190896,1.4182334
1.8639765,3.4744084
0.5816219,0.33828402
-0.6816008,0.4645797
-0.75183105,0.5652499
-1.6042534,2.573629
-1.8901325,3.5726008
-1.7707725,3.1356351
-0.0474261,0.002249235
1.4494326,2.100855
-0.18192683,0.03309737
0.65575796,0.4300185
-0.8870494,0.7868566
-1.1456993,1.3126268
-0.48060876,0.23098478
-1.1255939,1.2669617
0.6762185,0.4572715
-0.031496886,0.0009920538
-1.8755515,3.5176933
-0.3067969,0.09412434
-1.1063734,1.2240622
-1.2456003,1.5515201
-0.5282135,0.2790095
1.0453695,1.0927975
-0.23729777,0.056310233
0.52073985,0.27117
0.9755584,0.9517142
-1.7162236,2.9454234
-1.6482878,2.7168524
-0.9730754,0.9468757
-1.2177573,1.4829329
0.50637186,0.25641248
0.24292538,0.059012737
-1.7457368,3.0475972
1.8695097,3.4950666
-1.8474152,3.412943
0.80305153,0.64489174
-0.53302157,0.284112
-1.8351097,3.3676276
1.2683843,1.6087989
-1.7597953,3.0968795
0.6377879,0.4067734
-1.2104173,1.4651098
-0.16769734,0.0281224
0.9569909,0.9158316
1.5600246,2.4336767
1.4634088,2.1415653
0.7155668,0.51203585
-0.31449714,0.098908454
-1.0087944,1.0176662
0.6048845,0.3658853
1.1259168,1.2676888
-1.5953661,2.545193
1.514909,2.2949493
-1.5475847,2.395018
-0.19931258,0.039725505
-1.9650341,3.8613591
1.0963959,1.202084
-0.64899606,0.4211959
-1.063415,1.1308515
-1.4601245,2.1319637
0.49282202,0.24287355
1.3885112,1.9279633
-1.2117645,1.4683732
0.761083,0.57924736
-0.5145708,0.26478305
0.5586347,0.31207272
-0.050707582,0.0025712587
0.22372912,0.050054718
-0.18891512,0.03568892
-0.6900525,0.4761725
0.053906877,0.0029059513
0.4409777,0.19446132
-0.66000366,0.43560487
-1.3843699,1.91648
1.3396965,1.7947867
1.8167125,3.3004444
-0.77679753,0.6034145
0.0694023,0.0048166793
0.8604493,0.7403731
-0.68826884,0.473714
-1.7861172,3.1902146
1.1550652,1.3341757
-1.9611701,3.846188
1.8479365,3.4148693
0.68588674,0.47044063
0.2874713,0.08263974
-1.298318,1.6856297
0.1873769,0.0351101
-1.8686357,3.4917994
-1.1111541,1.2346635
0.5629491,0.31691173
-0.58481336,0.34200668
1.127495,1.2712451
-0.7904053,0.6247405
-0.6933359,0.48071465
-0.84058326,0.7065803
-0.9045385,0.8181899
0.1928642,0.037196595
-1.7815193,3.1738112
-0.6362283,0.40478644
1.3065594,1.7070976
1.7336206,3.0054407
-0.20334095,0.04134754
0.37285432,0.13902035
-1.3865204,1.9224389
-1.9455718,3.7852497
0.67919475,0.46130553
-1.1511083,1.3250502
-1.1554813,1.3351372
1.6218743,2.6304765
0.13824165,0.019110754
-0.53841877,0.28989476
1.7963591,3.2269056
-0.5244782,0.27507737
-1.4191574,2.0140078
-0.8035157,0.6456374
-1.3962656,1.9495578
-1.8280686,3.3418348
0.24198413,0.05855632
-1.7234741,2.970363
-0.20543309,0.042202752
-1.4482065,2.097302
1.2805833,1.6398935
-0.94476926,0.892589
1.411831,1.9932669
-0.30350855,0.09211743
-1.5283635,2.3358948
0.16946457,0.028718239
-1.135377,1.289081
-1.262065,1.5928081
-0.46153614,0.21301562
-0.81455517,0.66350013
-1.2985811,1.686313
0.8417714,0.7085792
-0.84497505,0.7139828
0.8303591,0.6894963
0.6747659,0.455309
-1.2099261,1.4639212
-1.7510177,3.066063
-0.9397637,0.8831559
1.5244037,2.3238065
1.6621557,2.7627618
1.1801945,1.3928591
-1.3283335,1.7644699
0.7205088,0.519133
-1.9667852,3.8682442
1.8994933,3.6080751
-0.51916444,0.26953173
0.00066128955,4.373039e-07
-0.801349,0.6421602
0.38454086,0.14787166
-1.1597358,1.3449872
0.6911807,0.47773078
-0.71342874,0.5089806
-1.2284973,1.5092055
1.9927292,3.9709697
0.74378484,0.5532159
-1.6634207,2.7669683
-0.5047473,0.25476983
-1.886013,3.5570452
-1.306306,1.7064354
0.46415597,0.21544077
1.5309392,2.3437748
-1.490449,2.221438
-0.37988982,0.14431629
1.4749844,2.1755788
-1.0751315,1.1559078
-1.2546898,1.5742465
-0.4334259,0.18785802
1.922583,3.6963255
-1.4821609,2.1968012
-1.6275814,2.6490211
-1.9515495,3.8085456
1.0193224,1.0390183
1.7538173,3.075875
-0.07220899,0.0052141394
-1.6158493,2.6109688
1.8349844,3.3671677
0.86936766,0.7558001
-0.75427103,0.5689248
-1.7591797,3.0947134
